timestamp[ms],left_dx[um],left_dy[um],left_dt[us],leftmotion,right_dx[um],right_dy[um],right_dt[us],rightmotion,waterPin
58901,0.000,0.000,50000.000,32,0.000,7.471,50000.000,160,0
58951,0.000,0.000,50000.000,32,-7.471,0.000,50000.000,160,0
59001,-7.471,0.000,50000.000,160,-7.471,-7.471,50000.000,160,0
59051,0.000,7.471,50000.000,160,0.000,-7.471,50000.000,160,0
59101,0.000,0.000,50000.000,32,-7.471,0.000,50000.000,160,0
59151,0.000,0.000,50000.000,32,-5744.882,0.000,50000.000,160,0
59201,-22.412,1434.353,50000.000,160,0.000,0.000,50000.000,32,0
59251,-5744.882,0.000,50000.000,160,0.000,0.000,50000.000,32,0
59301,0.000,0.000,50000.000,32,-7.471,0.000,50000.000,160,0
59351,0.000,0.000,50000.000,32,-7.471,-7.471,50000.000,160,0
59401,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
59451,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
59501,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
59551,0.000,0.000,50000.000,32,0.000,1673.412,50000.000,160,0
59601,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
59651,0.000,7.471,50000.000,160,0.000,0.000,50000.000,32,0
59701,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
59751,0.000,7.471,50000.000,160,0.000,0.000,50000.000,32,0
59801,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
59851,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
59901,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
59951,-7.471,0.000,50000.000,160,0.000,0.000,50000.000,32,0
