timestamp[us],left_dx[um],left_dy[um],left_dt[us],right_dx[um],right_dy[um],right_dt[us]
12100489,0.000,0.000,50000.000,0.000,0.000,50000.000
12150489,0.000,0.000,50000.000,0.000,0.000,50000.000
12200489,0.000,0.000,50000.000,0.000,0.000,50000.000
12250489,0.000,0.000,50000.000,0.000,0.000,50000.000
12300489,0.000,0.000,50000.000,0.000,0.000,50000.000
12350489,0.000,0.000,50000.000,0.000,0.000,50000.000
12400489,0.000,0.000,50000.000,0.000,0.000,50000.000
12450489,0.000,0.000,50000.000,0.000,0.000,50001.000
12500507,0.000,0.000,50000.000,0.000,0.000,49999.000
12550512,0.000,0.000,50000.000,0.000,0.000,50000.000
12600489,0.000,0.000,50000.000,0.000,0.000,50000.000
12650489,0.000,0.000,50000.000,0.000,0.000,50000.000
12700489,0.000,0.000,50000.000,0.000,0.000,50000.000
12750489,0.000,0.000,50000.000,0.000,0.000,50000.000
12800489,0.000,0.000,50000.000,0.000,0.000,50000.000
12850489,0.000,0.000,50000.000,0.000,0.000,50000.000
12900490,0.000,0.000,50000.000,0.000,0.000,50000.000
12950491,0.000,0.000,50000.000,0.000,0.000,50000.000
13000491,0.000,0.000,50000.000,0.000,0.000,50000.000
13050491,0.000,0.000,50000.000,0.000,0.000,50000.000
13100490,0.000,0.000,50000.000,0.000,0.000,50000.000
13150491,0.000,0.000,50000.000,0.000,0.000,50000.000
13200491,0.000,0.000,50000.000,0.000,0.000,50000.000
13250491,0.000,0.000,50000.000,0.000,0.000,50000.000
13300491,0.000,0.000,50000.000,0.000,0.000,50000.000
13350491,0.000,0.000,50000.000,0.000,0.000,50000.000
13400491,0.000,0.000,50000.000,0.000,0.000,50000.000
13450491,0.000,0.000,50000.000,0.000,0.000,50000.000
13500491,0.000,0.000,50000.000,0.000,0.000,50001.000
13550507,0.000,0.000,50000.000,0.000,0.000,50000.000
13600491,0.000,0.000,50000.000,0.000,0.000,49999.000
13650512,0.000,0.000,50000.000,0.000,0.000,50000.000
13700490,0.000,0.000,50000.000,0.000,0.000,50000.000
13750491,0.000,0.000,50000.000,0.000,0.000,50000.000
13800490,0.000,0.000,50000.000,0.000,0.000,50001.000
13850507,0.000,-1441.823,50000.000,0.000,0.000,49999.000
13900589,0.000,-13394.764,50000.000,0.000,0.000,50000.000
13950570,0.000,0.000,50000.000,0.000,0.000,50000.000
14000490,0.000,0.000,50000.000,0.000,0.000,50000.000
14050491,0.000,0.000,50000.000,0.000,0.000,50000.000
14100491,0.000,0.000,50000.000,0.000,0.000,50000.000
14150491,0.000,0.000,50000.000,0.000,0.000,50000.000
14200490,0.000,0.000,50000.000,0.000,0.000,50000.000
14250490,0.000,0.000,50000.000,0.000,0.000,50000.000
14300490,0.000,0.000,50000.000,0.000,0.000,50000.000
14350491,0.000,0.000,50000.000,0.000,0.000,50000.000
14400491,0.000,0.000,50000.000,0.000,0.000,50000.000
14450490,0.000,0.000,50000.000,0.000,0.000,50000.000
14500491,0.000,0.000,50000.000,0.000,0.000,50000.000
14550491,0.000,0.000,50000.000,0.000,0.000,50000.000
14600490,0.000,0.000,50000.000,0.000,0.000,50000.000
14650491,0.000,0.000,50000.000,0.000,0.000,50000.000
14700491,0.000,0.000,50000.000,0.000,0.000,50000.000
14750490,0.000,0.000,50000.000,0.000,0.000,50000.000
14800490,0.000,0.000,50000.000,0.000,0.000,50000.000
14850490,0.000,0.000,50000.000,0.000,0.000,50000.000
14900490,0.000,0.000,50000.000,0.000,0.000,50000.000
14950491,0.000,0.000,50000.000,0.000,0.000,50000.000
15000490,0.000,0.000,50000.000,0.000,0.000,50000.000
15050490,0.000,0.000,50000.000,0.000,0.000,50000.000
15100490,0.000,0.000,50000.000,0.000,0.000,50000.000
15150490,0.000,0.000,50000.000,0.000,0.000,50000.000
15200490,0.000,0.000,50000.000,0.000,0.000,50000.000
15250490,0.000,0.000,50000.000,0.000,0.000,50000.000
15300490,0.000,0.000,50000.000,0.000,0.000,50000.000
15350491,0.000,0.000,50000.000,0.000,0.000,50000.000
15400491,0.000,0.000,50000.000,0.000,0.000,50000.000
15450490,0.000,0.000,50000.000,0.000,0.000,50000.000
15500490,0.000,0.000,50000.000,0.000,0.000,50000.000
15550490,0.000,0.000,50000.000,0.000,0.000,50001.000
15600507,0.000,0.000,50000.000,0.000,0.000,49999.000
15650512,0.000,0.000,50000.000,0.000,0.000,50000.000
15700491,0.000,0.000,50000.000,0.000,0.000,50000.000
15750490,0.000,0.000,50000.000,0.000,0.000,50000.000
15800490,0.000,0.000,50000.000,0.000,0.000,50000.000
15850490,0.000,0.000,50000.000,0.000,0.000,50000.000
15900491,0.000,0.000,50000.000,0.000,0.000,50000.000
15950490,0.000,0.000,50000.000,0.000,0.000,50000.000
16000490,0.000,0.000,50000.000,0.000,0.000,50000.000
16050490,0.000,0.000,50000.000,0.000,0.000,50000.000
16100490,0.000,0.000,50000.000,0.000,0.000,50000.000
16150491,0.000,0.000,50000.000,0.000,0.000,50000.000
16200490,0.000,0.000,50000.000,0.000,0.000,50000.000
16250490,0.000,0.000,50000.000,0.000,0.000,50000.000
16300490,0.000,0.000,50000.000,0.000,0.000,50000.000
16350490,0.000,0.000,50000.000,0.000,0.000,50000.000
16400491,0.000,0.000,50000.000,0.000,0.000,50000.000
16450490,0.000,0.000,50000.000,0.000,0.000,50001.000
16500507,0.000,0.000,50000.000,0.000,0.000,49999.000
16550512,0.000,0.000,50000.000,0.000,0.000,50000.000
16600490,0.000,0.000,50000.000,0.000,0.000,50000.000
16650490,0.000,0.000,50000.000,0.000,0.000,50001.000
16700507,0.000,0.000,50000.000,0.000,0.000,49999.000
16750512,0.000,0.000,50000.000,0.000,0.000,50000.000
16800490,0.000,0.000,50000.000,0.000,0.000,50000.000
16850490,0.000,0.000,50000.000,0.000,0.000,50000.000
16900490,0.000,0.000,50000.000,0.000,0.000,50000.000
16950490,0.000,0.000,50000.000,0.000,0.000,50000.000
17000490,0.000,0.000,50000.000,0.000,0.000,50000.000
17050490,0.000,0.000,50000.000,0.000,0.000,50000.000
17100490,0.000,0.000,50000.000,0.000,0.000,50000.000
17150490,0.000,0.000,50000.000,0.000,0.000,50000.000
17200491,0.000,0.000,50000.000,0.000,0.000,50000.000
17250491,0.000,0.000,50000.000,0.000,0.000,50000.000
17300491,0.000,0.000,50000.000,0.000,0.000,50000.000
17350491,0.000,0.000,50000.000,0.000,0.000,50000.000
17400490,0.000,0.000,50000.000,0.000,0.000,50000.000
17450490,0.000,0.000,50000.000,0.000,0.000,50000.000
17500491,0.000,0.000,50000.000,0.000,0.000,50000.000
17550491,0.000,0.000,50000.000,0.000,0.000,50000.000
17600491,0.000,0.000,50000.000,0.000,0.000,50000.000
17650490,0.000,0.000,50000.000,0.000,0.000,50000.000
17700490,0.000,0.000,50000.000,0.000,0.000,50000.000
17750490,0.000,0.000,50000.000,0.000,0.000,50000.000
17800491,0.000,0.000,50000.000,0.000,0.000,50000.000
17850490,0.000,0.000,50000.000,0.000,0.000,50000.000
17900491,0.000,0.000,50000.000,0.000,0.000,50000.000
17950490,0.000,0.000,50000.000,0.000,0.000,50000.000
18000490,0.000,0.000,50000.000,0.000,0.000,50000.000
18050491,0.000,0.000,50000.000,0.000,0.000,50000.000
18100490,0.000,0.000,50000.000,0.000,0.000,50000.000
18150491,0.000,0.000,50000.000,0.000,0.000,50000.000
18200491,0.000,0.000,50000.000,0.000,0.000,50000.000
18250490,0.000,0.000,50000.000,0.000,0.000,50000.000
18300490,0.000,0.000,50000.000,0.000,0.000,50000.000
18350490,0.000,0.000,50000.000,0.000,0.000,50000.000
18400490,0.000,0.000,50000.000,0.000,0.000,50000.000
18450490,0.000,0.000,50000.000,0.000,0.000,50001.000
18500507,0.000,0.000,50000.000,0.000,0.000,50000.000
18550491,0.000,0.000,50000.000,0.000,0.000,49999.000
18600512,0.000,0.000,50000.000,0.000,0.000,50000.000
18650490,0.000,0.000,50000.000,0.000,0.000,50000.000
18700491,0.000,0.000,50000.000,0.000,0.000,50000.000
18750490,0.000,0.000,50000.000,0.000,0.000,50000.000
18800491,0.000,0.000,50000.000,0.000,0.000,50000.000
18850490,0.000,0.000,50000.000,0.000,0.000,50000.000
18900491,0.000,0.000,50000.000,0.000,0.000,50000.000
18950490,0.000,0.000,50000.000,0.000,0.000,50000.000
19000491,0.000,0.000,50000.000,0.000,0.000,50000.000
19050490,0.000,0.000,50000.000,0.000,0.000,50000.000
19100490,0.000,0.000,50000.000,0.000,0.000,50000.000
19150491,0.000,0.000,50000.000,0.000,0.000,50000.000
19200490,0.000,0.000,50000.000,0.000,0.000,50000.000
19250490,0.000,0.000,50000.000,0.000,0.000,50000.000
19300491,0.000,0.000,50000.000,0.000,0.000,50000.000
19350491,0.000,0.000,50000.000,0.000,0.000,50000.000
19400490,0.000,0.000,50000.000,0.000,0.000,50000.000
19450490,0.000,0.000,50000.000,0.000,0.000,50000.000
19500490,0.000,0.000,50000.000,0.000,0.000,50001.000
19550507,0.000,0.000,50000.000,0.000,0.000,50000.000
19600491,0.000,0.000,50000.000,0.000,0.000,49999.000
19650512,0.000,0.000,50000.000,0.000,0.000,50000.000
19700490,0.000,0.000,50000.000,0.000,0.000,50000.000
19750491,0.000,0.000,50000.000,0.000,0.000,50000.000
19800490,0.000,0.000,50000.000,0.000,0.000,50000.000
19850490,0.000,0.000,50000.000,0.000,0.000,50000.000
19900490,0.000,0.000,50000.000,0.000,0.000,50000.000
19950490,0.000,0.000,50000.000,0.000,0.000,50000.000
20000491,0.000,0.000,50000.000,0.000,0.000,50000.000
20050490,0.000,0.000,50000.000,0.000,0.000,50000.000
20100490,0.000,0.000,50000.000,0.000,0.000,50000.000
20150490,0.000,0.000,50000.000,0.000,0.000,50000.000
20200490,0.000,0.000,50000.000,0.000,0.000,50000.000
20250490,0.000,0.000,50000.000,0.000,0.000,50000.000
20300490,0.000,0.000,50000.000,0.000,0.000,50000.000
20350491,0.000,0.000,50000.000,0.000,0.000,50000.000
20400490,0.000,0.000,50000.000,0.000,0.000,50000.000
20450490,0.000,0.000,50000.000,0.000,0.000,50000.000
20500491,0.000,0.000,50000.000,0.000,0.000,50000.000
20550491,0.000,0.000,50000.000,0.000,0.000,50000.000
20600491,0.000,0.000,50000.000,0.000,0.000,50000.000
20650491,0.000,0.000,50000.000,0.000,0.000,50000.000
20700490,0.000,0.000,50000.000,0.000,0.000,50000.000
20750490,0.000,0.000,50000.000,0.000,0.000,50000.000
20800490,0.000,0.000,50000.000,0.000,0.000,50000.000
20850490,0.000,0.000,50000.000,0.000,0.000,50000.000
20900490,0.000,0.000,50000.000,0.000,0.000,50001.000
20950507,0.000,0.000,50000.000,0.000,0.000,49999.000
21000512,0.000,0.000,50000.000,0.000,0.000,50000.000
21050491,0.000,0.000,50000.000,0.000,0.000,50000.000
21100491,0.000,0.000,50000.000,0.000,0.000,50001.000
21150507,0.000,0.000,50000.000,0.000,0.000,49999.000
21200512,0.000,0.000,50000.000,0.000,0.000,50000.000
21250490,0.000,0.000,50000.000,0.000,0.000,50000.000
21300490,0.000,0.000,50000.000,0.000,0.000,50000.000
21350491,0.000,0.000,50000.000,0.000,0.000,50000.000
21400491,0.000,0.000,50000.000,0.000,0.000,50000.000
21450490,0.000,0.000,50000.000,0.000,0.000,50000.000
21500491,0.000,0.000,50000.000,0.000,0.000,50000.000
21550491,0.000,0.000,50000.000,0.000,0.000,50000.000
21600490,0.000,0.000,50000.000,0.000,0.000,50000.000
21650490,0.000,0.000,50000.000,0.000,0.000,50000.000
21700491,0.000,0.000,50000.000,0.000,0.000,50000.000
21750490,0.000,0.000,50000.000,0.000,0.000,50000.000
21800491,0.000,0.000,50000.000,0.000,0.000,50000.000
21850490,0.000,0.000,50000.000,0.000,0.000,50000.000
21900491,0.000,0.000,50000.000,0.000,0.000,50000.000
21950491,0.000,0.000,50000.000,0.000,0.000,50000.000
22000490,0.000,0.000,50000.000,0.000,0.000,50000.000
22050491,0.000,0.000,50000.000,0.000,0.000,50000.000
22100490,0.000,0.000,50000.000,0.000,0.000,50000.000
22150490,0.000,0.000,50000.000,0.000,0.000,50000.000
22200491,0.000,0.000,50000.000,0.000,0.000,50000.000
22250490,0.000,0.000,50000.000,0.000,0.000,50000.000
22300490,0.000,0.000,50000.000,0.000,0.000,50000.000
22350490,0.000,0.000,50000.000,0.000,0.000,50000.000
22400490,0.000,0.000,50000.000,0.000,0.000,50000.000
22450491,0.000,0.000,50000.000,0.000,0.000,50000.000
22500490,0.000,0.000,50000.000,0.000,0.000,50000.000
