timestamp[us],left_dx[um],left_dy[um],left_dt[us],right_dx[um],right_dy[um],right_dt[us]
1525275,0.000,0.000,4166.000,0.000,0.000,4166.000
1529446,0.000,0.000,4166.000,0.000,0.000,4166.000
1533614,0.000,0.000,4166.000,0.000,0.000,4166.000
1537780,0.000,0.000,4166.000,0.000,0.000,4166.000
1541944,0.000,0.000,4166.000,0.000,0.000,4166.000
1546109,0.000,0.000,4166.000,0.000,0.000,4166.000
1550271,0.000,0.000,4166.000,0.000,0.000,4166.000
1554442,0.000,0.000,4166.000,0.000,0.000,4166.000
1558610,0.000,0.000,4166.000,0.000,0.000,4166.000
1562776,0.000,0.000,4166.000,0.000,0.000,4166.000
1566940,0.000,0.000,4166.000,0.000,0.000,4166.000
1571105,0.000,0.000,4166.000,0.000,0.000,4166.000
1575267,0.000,0.000,4166.000,0.000,0.000,4166.000
1579438,0.000,0.000,4166.000,0.000,0.000,4166.000
1583606,0.000,0.000,4166.000,0.000,0.000,4166.000
1587772,0.000,0.000,4166.000,0.000,0.000,4166.000
1591936,0.000,0.000,4166.000,0.000,0.000,4166.000
1596097,0.000,0.000,4166.000,0.000,0.000,4166.000
1600267,0.000,0.000,4166.000,0.000,0.000,4166.000
1604434,0.000,0.000,4166.000,0.000,0.000,4166.000
1608602,0.000,0.000,4166.000,0.000,0.000,4166.000
1612765,0.000,0.000,4166.000,0.000,0.000,4166.000
1616932,0.000,0.000,4166.000,0.000,0.000,4166.000
1621097,0.000,0.000,4166.000,0.000,0.000,4166.000
1625262,0.000,0.000,4166.000,0.000,0.000,4166.000
1629430,0.000,0.000,4166.000,0.000,0.000,4166.000
1633595,0.000,0.000,4166.000,0.000,0.000,4166.000
1637764,0.000,0.000,4166.000,0.000,0.000,4166.000
1641928,0.000,0.000,4168.000,0.000,0.000,4168.000
1646094,0.000,0.000,4164.000,0.000,0.000,4164.000
1650263,0.000,0.000,4166.000,0.000,0.000,4166.000
1654426,0.000,0.000,4166.000,0.000,0.000,4166.000
1658594,0.000,0.000,4166.000,0.000,0.000,4166.000
1662760,0.000,0.000,4166.000,0.000,0.000,4166.000
1666925,0.000,0.000,4166.000,0.000,0.000,4168.000
1671087,0.000,0.000,4166.000,0.000,0.000,4164.000
1675259,0.000,0.000,4166.000,0.000,0.000,4166.000
1679422,0.000,0.000,4166.000,0.000,0.000,4166.000
1683590,0.000,0.000,4166.000,0.000,0.000,4166.000
1687759,0.000,0.000,4166.000,0.000,0.000,4166.000
1691920,0.000,0.000,4166.000,0.000,0.000,4168.000
1696086,0.000,0.000,4166.000,0.000,0.000,4164.000
1700255,0.000,0.000,4166.000,0.000,0.000,4166.000
1704415,0.000,0.000,4166.000,0.000,0.000,4166.000
1708586,0.000,0.000,4166.000,0.000,0.000,4166.000
1712755,0.000,0.000,4166.000,0.000,0.000,4166.000
1716916,0.000,0.000,4166.000,0.000,0.000,4168.000
1721082,0.000,0.000,4166.000,0.000,0.000,4164.000
1725251,0.000,0.000,4166.000,0.000,0.000,4166.000
1729411,0.000,0.000,4166.000,0.000,0.000,4166.000
1733582,0.000,0.000,4166.000,0.000,0.000,4166.000
1737751,0.000,0.000,4166.000,0.000,0.000,4166.000
1741912,0.000,0.000,4166.000,0.000,0.000,4168.000
1746078,0.000,0.000,4166.000,0.000,0.000,4164.000
1750247,0.000,0.000,4166.000,0.000,0.000,4166.000
1754407,0.000,0.000,4166.000,0.000,0.000,4166.000
1758578,0.000,0.000,4166.000,0.000,0.000,4166.000
1762747,0.000,0.000,4166.000,0.000,0.000,4166.000
1766908,0.000,0.000,4166.000,0.000,0.000,4168.000
1771074,0.000,0.000,4166.000,0.000,0.000,4164.000
1775243,0.000,0.000,4166.000,0.000,0.000,4166.000
1779403,0.000,0.000,4166.000,0.000,0.000,4166.000
1783572,0.000,0.000,4166.000,0.000,0.000,4166.000
1787743,0.000,0.000,4166.000,0.000,0.000,4166.000
1791904,0.000,0.000,4166.000,0.000,0.000,4168.000
1796070,0.000,0.000,4166.000,0.000,0.000,4164.000
1800239,0.000,0.000,4166.000,0.000,0.000,4166.000
1804399,0.000,0.000,4166.000,0.000,0.000,4166.000
1808568,0.000,0.000,4166.000,0.000,0.000,4166.000
1812739,0.000,0.000,4166.000,0.000,0.000,4166.000
1816900,0.000,0.000,4166.000,0.000,0.000,4168.000
1821066,0.000,0.000,4166.000,0.000,0.000,4164.000
1825235,0.000,0.000,4166.000,0.000,0.000,4166.000
1829395,0.000,0.000,4166.000,0.000,0.000,4166.000
1833564,0.000,0.000,4166.000,0.000,0.000,4166.000
1837735,0.000,0.000,4166.000,0.000,0.000,4166.000
1841896,0.000,0.000,4166.000,0.000,0.000,4168.000
1846062,0.000,0.000,4166.000,0.000,0.000,4164.000
1850231,0.000,0.000,4166.000,0.000,0.000,4166.000
1854391,0.000,0.000,4166.000,0.000,0.000,4166.000
1858560,0.000,0.000,4166.000,0.000,0.000,4166.000
1862732,0.000,0.000,4166.000,0.000,0.000,4166.000
1866892,0.000,0.000,4166.000,0.000,0.000,4168.000
1871058,0.000,0.000,4166.000,0.000,0.000,4164.000
1875227,0.000,0.000,4166.000,0.000,0.000,4166.000
1879387,0.000,0.000,4166.000,0.000,0.000,4166.000
1883556,0.000,0.000,4166.000,0.000,0.000,4166.000
1887727,0.000,0.000,4166.000,0.000,0.000,4166.000
1891888,0.000,0.000,4166.000,0.000,0.000,4168.000
1896054,0.000,0.000,4166.000,0.000,0.000,4164.000
1900223,0.000,0.000,4166.000,0.000,0.000,4166.000
1904383,0.000,0.000,4166.000,0.000,0.000,4166.000
1908552,0.000,0.000,4166.000,0.000,0.000,4166.000
1912724,0.000,0.000,4166.000,0.000,0.000,4166.000
1916884,0.000,0.000,4166.000,0.000,0.000,4168.000
1921050,0.000,0.000,4166.000,0.000,0.000,4164.000
1925219,0.000,0.000,4166.000,0.000,0.000,4166.000
1929379,0.000,0.000,4166.000,0.000,0.000,4166.000
1933548,0.000,0.000,4166.000,0.000,0.000,4166.000
1937719,0.000,0.000,4166.000,0.000,0.000,4166.000
1941880,0.000,0.000,4166.000,0.000,0.000,4168.000
1946046,0.000,0.000,4166.000,0.000,0.000,4164.000
