timestamp[us],left_dx[um],left_dy[um],left_dt[us],right_dx[um],right_dy[um],right_dt[us]
19550623,0.000,0.000,50000.000,-119.529,-134.471,50000.000
19600628,0.000,0.000,50000.000,-156.882,-127.000,50000.000
19650631,0.000,0.000,50000.000,-141.941,-306.294,50000.000
19700631,0.000,0.000,50000.000,-13745.882,1180.353,50000.000
19750640,0.000,0.000,50000.000,194.235,156.882,50000.000
19800630,0.000,0.000,50000.000,156.882,134.471,50000.000
19850625,0.000,0.000,50000.000,134.471,52.294,50000.000
19900618,0.000,0.000,50000.000,13394.764,-1292.412,50000.000
19950643,0.000,0.000,50000.000,-343.647,-179.294,50000.000
20000633,0.000,0.000,50000.000,-186.765,-179.294,50000.000
20050630,0.000,0.000,50000.000,-13857.940,1277.470,50000.000
20100644,0.000,0.000,50000.000,1187.823,1277.470,50000.000
20150639,0.000,0.000,50000.000,672.353,724.647,50000.000
20200627,0.000,0.000,50000.000,15157.822,-627.529,50000.000
20250644,0.000,0.000,50000.000,-545.353,-485.588,50000.000
20300631,0.000,0.000,50000.000,-463.176,-485.588,50000.000
20350633,0.000,0.000,50000.000,-747.059,-679.823,50000.000
20400629,0.000,0.000,50000.000,0.000,-134.471,50000.000
20450556,0.000,0.000,50000.000,612.588,649.941,50000.000
20500630,0.000,0.000,50000.000,254.000,425.823,50000.000
20550626,0.000,0.000,50000.000,134.471,179.294,50000.000
20600625,0.000,0.000,50000.000,-605.118,-806.823,50000.000
20650626,0.000,0.000,50000.000,-1815.353,-1464.235,50000.000
20700642,0.000,0.000,50000.000,-545.353,-508.000,50000.000
20750625,0.000,0.000,50000.000,-709.706,-567.765,50000.000
20800623,0.000,0.000,50000.000,2450.353,2629.647,50000.000
20850633,0.000,0.000,50000.000,836.706,1083.235,50000.000
20900628,0.000,0.000,50000.000,-82.176,306.294,50000.000
20950624,0.000,0.000,50000.000,-119.529,-762.000,50000.000
21000631,0.000,0.000,50000.000,-1486.647,-1718.235,50000.000
21050642,0.000,0.000,50000.000,-3683.000,112.059,50000.000
21100630,0.000,0.000,50000.000,-97.118,149.412,50000.000
21150620,0.000,0.000,50000.000,-179.294,141.941,50000.000
21200631,0.000,0.000,50000.000,-149.412,134.471,50000.000
21250623,0.000,0.000,50000.000,-127.000,134.471,50000.000
21300623,0.000,0.000,50000.000,-104.588,112.059,50000.000
21350624,0.000,0.000,50000.000,-89.647,89.647,50000.000
21400620,0.000,0.000,50000.000,-67.235,89.647,50000.000
21450620,0.000,0.000,50000.000,-59.765,52.294,50000.000
21500617,0.000,0.000,50000.000,-44.824,37.353,50000.000
21550614,0.000,0.000,50000.000,-22.412,14.941,50000.000
